date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,menu0,menu1,menu2,menu3,menu4,menu5,menu6,menu7,menu8,menu9,menu10,menu11,menu12,menu13
2011-05-09,12429.0,11773.0,17373.0,0.0,0.0,0.0,0.0,"['Melon', 'lasagne de boeuf', 'salade', 'Crème vanille']",0.0,0.0,1.0,1.0,0.0,0.0,0,2212,855,0.0,0.0,0.0,0.0,Lundi,19,Mai,2010-2011,0.0,656.0,5.277978920267117,0,1,0,0.0,0.0,Melon, lasagne de boeuf, salade, Crème vanille,,,,,,,,,,
2011-05-10,12878.0,12425.0,17373.0,0.0,0.0,0.0,0.0,"['Concombres', 'Poisson  meunière  ou saumon pane', 'Brocolis au beurre', 'Pain perdu', 'Lait bio']",0.0,0.0,0.0,0.0,1.0,0.0,0,2212,855,0.0,0.0,0.0,0.0,Mardi,19,Mai,2010-2011,0.0,453.0,3.5176269607081845,0,0,0,0.0,0.0,Concombres, Poisson  meunière  ou saumon pane, Brocolis au beurre, Pain perdu, Lait bio,,,,,,,,,
2011-05-12,12770.0,12336.0,17373.0,0.0,0.0,0.0,0.0,"['salade de blé bio (blé, tomate, maïs)', 'Rôti de porc au jus', 'haricots beurre et plats agro', 'St Paulin', 'Fraises au sucre']",0.0,0.0,0.0,0.0,0.0,0.0,0,2212,855,0.0,0.0,0.0,0.0,Jeudi,19,Mai,2010-2011,0.0,434.0,3.398590446358653,1,1,0,0.0,0.0,salade de blé bio (blé, tomate, maïs), Rôti de porc au jus, haricots beurre et plats agro, St Paulin, Fraises au sucre,,,,,,,
2011-05-13,12923.0,12115.0,17373.0,0.0,0.0,0.0,0.0,"['Repas indien', 'Samossa de légumes', 'Dhal aux lentilles et volaille', 'Lassi :', 'Yaourt bio', 'framboise']",0.0,0.0,0.0,0.0,0.0,0.0,0,2212,855,0.0,0.0,0.0,0.0,Vendredi,19,Mai,2010-2011,0.0,808.0,6.252418169155769,0,1,0,0.0,0.0,Repas indien, Samossa de légumes, Dhal aux lentilles et volaille, Lassi :, Yaourt bio, framboise,,,,,,,,
2011-05-16,12497.0,11557.0,17373.0,0.0,0.0,1.0,0.0,"['Salade de pommes de terre (PdT, tomates des , oeuf)', 'Poisson pané/citron', 'Bâtonnière de légumes', 'Crème de gruyère', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,0,3003,595,0.0,0.0,0.0,0.0,Lundi,20,Mai,2010-2011,0.0,940.0,7.521805233255981,0,0,0,0.0,0.0,Salade de pommes de terre (PdT, tomates des , oeuf), Poisson pané/citron, Bâtonnière de légumes, Crème de gruyère, Ananas,,,,,,,
2011-05-17,12691.0,12298.0,17373.0,0.0,0.0,0.0,0.0,"['Choux blancs mimolette', 'Sauté de dinde à la dijonnaise', 'Pâtes', 'Cocktail de fruits']",0.0,0.0,0.0,0.0,0.0,0.0,0,3003,595,0.0,0.0,0.0,0.0,Mardi,20,Mai,2010-2011,0.0,393.0,3.096682688519423,0,1,0,0.0,0.0,Choux blancs mimolette, Sauté de dinde à la dijonnaise, Pâtes, Cocktail de fruits,,,,,,,,,,
2011-05-19,12670.0,12197.0,17373.0,0.0,0.0,0.0,0.0,"['Pizza', 'Rôti de boeuf', 'Ketchup', 'petits pois', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,0,3003,595,0.0,0.0,0.0,0.0,Jeudi,20,Mai,2010-2011,0.0,473.0,3.733228097868982,0,1,0,0.0,0.0,Pizza, Rôti de boeuf, Ketchup, petits pois, Banane,,,,,,,,,
2011-05-20,12862.0,12296.0,17373.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Omelette', 'gratin de p de terr maison', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,0,3003,595,0.0,0.0,0.0,0.0,Vendredi,20,Mai,2010-2011,0.0,566.0,4.400559788524335,0,0,0,0.0,0.0,Carottes râpées bio, Omelette, gratin de p de terr maison, Yaourt aro,,,,,,,,,,
2011-05-23,12421.0,11565.0,17373.0,0.0,0.0,0.0,0.0,"['salade au surimi', 'Chili corn carne', 'Riz', 'Yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,2179,0,0.0,0.0,0.0,0.0,Lundi,21,Mai,2010-2011,0.0,856.0,6.891554625231463,0,1,0,0.0,0.0,salade au surimi, Chili corn carne, Riz, Yaourt bio,,,,,,,,,,
2011-05-24,12811.0,12203.0,17373.0,0.0,0.0,0.0,0.0,"['Salade de pâtes aux tomates confites', 'Pilons de poulet confit', 'Haricots  verts', 'Gouda', 'Kiwi']",0.0,0.0,0.0,0.0,0.0,0.0,0,2179,0,0.0,0.0,0.0,0.0,Mardi,21,Mai,2010-2011,0.0,608.0,4.74592147373351,0,1,0,0.0,0.0,Salade de pâtes aux tomates confites, Pilons de poulet confit, Haricots  verts, Gouda, Kiwi,,,,,,,,,
2011-05-26,12935.0,12155.0,17373.0,0.0,0.0,0.0,0.0,"['Melon', 'Jambon fumé/bl de dinde', 'Epinards', 'Beignet aux pommes', 'lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,2179,0,0.0,0.0,0.0,0.0,Jeudi,21,Mai,2010-2011,0.0,780.0,6.030150753768845,1,1,0,0.0,0.0,Melon, Jambon fumé/bl de dinde, Epinards, Beignet aux pommes, lait bio,,,,,,,,,
2011-05-27,12936.0,12199.0,17373.0,0.0,0.0,0.0,0.0,"['betteraves en des', 'poisson frais/sc crustace', 'Pommes rissolées', 'Tomme bio', 'Fraises au sucre']",0.0,0.0,0.0,0.0,0.0,0.0,0,2179,0,0.0,0.0,0.0,0.0,Vendredi,21,Mai,2010-2011,0.0,737.0,5.697278911564626,0,0,0,0.0,0.0,betteraves en des, poisson frais/sc crustace, Pommes rissolées, Tomme bio, Fraises au sucre,,,,,,,,,
2011-05-30,12420.0,11698.0,17373.0,0.0,0.0,0.0,0.0,"['Salade de riz au thon agro', 'cordon bleu de volaille', 'haricots beurre', 'st Nectaire', 'ananas']",0.0,0.0,0.0,0.0,0.0,0.0,127,1015,57,0.0,0.0,0.0,0.0,Lundi,22,Mai,2010-2011,0.0,722.0,5.813204508856683,1,1,0,0.0,0.0,Salade de riz au thon agro, cordon bleu de volaille, haricots beurre, st Nectaire, ananas,,,,,,,,,
2011-06-01,12041.0,9839.0,17373.0,0.0,0.0,0.0,0.0,"['ECOLE', 'crepes fromage', 'lieu', 'marmite du perray', 'Carottes en surgelees', 'Tomme blanche', 'fraises']",0.0,1.0,0.0,0.0,0.0,0.0,127,1015,57,0.0,0.0,0.0,0.0,Mercredi,22,Juin,2010-2011,0.0,2202.0,18.28751764803588,0,0,0,0.0,0.0,ECOLE, crepes fromage, lieu, marmite du perray, Carottes en surgelees, Tomme blanche, fraises,,,,,,,
2011-06-06,12213.0,11172.0,17373.0,0.0,0.0,0.0,0.0,"['melon', 'Sauté de porc', 'sauté de dinde', 'Wok de légumes croquant', 'Grillé aux abricots', 'lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,317,2323,1266,0.0,0.0,0.0,0.0,Lundi,23,Juin,2010-2011,0.0,1041.0,8.52370424957013,1,1,0,0.0,0.0,melon, Sauté de porc, sauté de dinde, Wok de légumes croquant, Grillé aux abricots, lait bio,,,,,,,,
2011-06-07,12434.0,11851.0,17373.0,0.0,0.0,0.0,0.0,"['salade de tomates', 'Courgette farcie', 'Riz', 'crème anglaise']",0.0,0.0,0.0,0.0,0.0,0.0,317,2323,1266,0.0,0.0,0.0,0.0,Mardi,23,Juin,2010-2011,0.0,583.0,4.688756635032974,0,1,0,0.0,0.0,salade de tomates, Courgette farcie, Riz, crème anglaise,,,,,,,,,,
2011-06-09,12260.0,11641.0,17373.0,0.0,0.0,0.0,0.0,"[""Clafoutis de l'été (Pizza Clot)"", 'filet de poulet', 'Petits pois cuisinés', 'Camembert', 'cerise']",0.0,0.0,0.0,0.0,0.0,0.0,317,2323,1266,0.0,0.0,0.0,0.0,Jeudi,23,Juin,2010-2011,0.0,619.0,5.048939641109299,0,1,0,0.0,0.0,Clafoutis de lété (Pizza Clot), filet de poulet, Petits pois cuisinés, Camembert, cerise,,,,,,,,,
2011-06-10,12650.0,11474.0,17373.0,0.0,0.0,0.0,0.0,"['carottes râpées', 'filet de lieu aux petits légumes', 'pommes vapeur', 'Tome bio', 'nectarine']",0.0,0.0,0.0,0.0,0.0,0.0,317,2323,1266,0.0,0.0,0.0,0.0,Vendredi,23,Juin,2010-2011,0.0,1176.0,9.296442687747035,0,0,0,0.0,0.0,carottes râpées, filet de lieu aux petits légumes, pommes vapeur, Tome bio, nectarine,,,,,,,,,
2011-06-14,12597.0,12142.0,17373.0,0.0,0.0,0.0,0.0,"['Pizza', 'Poisson pané', 'Brocolis', 'salade de fruits']",0.0,0.0,1.0,0.0,0.0,0.0,0,1964,2088,0.0,0.0,0.0,0.0,Mardi,24,Juin,2010-2011,0.0,455.0,3.611971104231166,0,0,0,0.0,0.0,Pizza, Poisson pané, Brocolis, salade de fruits,,,,,,,,,,
2011-06-16,12360.0,11698.0,17373.0,0.0,0.0,0.0,0.0,"['Gaspacho', 'Blanquette de veau', 'pomme de terre rissolées', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,0,1964,2088,0.0,0.0,0.0,0.0,Jeudi,24,Juin,2010-2011,0.0,662.0,5.355987055016182,0,1,0,0.0,0.0,Gaspacho, Blanquette de veau, pomme de terre rissolées, Yaourt aro,,,,,,,,,,
2011-06-17,12459.0,11936.0,17373.0,0.0,0.0,0.0,0.0,"['radis / beurre', 'Omelette', 'salsifis/ carottes creme', 'Eclair', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,1964,2088,0.0,0.0,0.0,0.0,Vendredi,24,Juin,2010-2011,0.0,523.0,4.197768681274581,0,0,0,0.0,0.0,radis / beurre, Omelette, salsifis/ carottes creme, Eclair, Lait bio,,,,,,,,,
2011-06-20,11801.0,10880.0,17373.0,0.0,0.0,0.0,0.0,"['Melon', 'Raviolis', 'fromage blanc+', 'dattes']",0.0,0.0,0.0,0.0,0.0,0.0,0,1857,1081,0.0,0.0,0.0,0.0,Lundi,25,Juin,2010-2011,0.0,921.0,7.804423353953055,0,1,0,0.0,0.0,Melon, Raviolis, fromage blanc+, dattes,,,,,,,,,,
2011-06-21,11861.0,11181.0,17373.0,0.0,0.0,0.0,0.0,"['Concombres A LA CREME', 'Poulet rôti', 'Frites', 'Flan caramel']",0.0,0.0,0.0,0.0,0.0,0.0,0,1857,1081,0.0,0.0,0.0,0.0,Mardi,25,Juin,2010-2011,0.0,680.0,5.733074782901948,0,1,0,0.0,0.0,Concombres A LA CREME, Poulet rôti, Frites, Flan caramel,,,,,,,,,,
2011-06-23,12249.0,11461.0,17373.0,0.0,0.0,0.0,0.0,"['Tarte au fromage', 'Rôti de porc au jus', 'Rôti de dinde au jus', 'RATATOUILLE', 'abricots']",0.0,0.0,0.0,0.0,0.0,0.0,0,1857,1081,0.0,0.0,1.0,0.0,Jeudi,25,Juin,2010-2011,0.0,788.0,6.4331782186300925,1,1,0,0.0,0.0,Tarte au fromage, Rôti de porc au jus, Rôti de dinde au jus, RATATOUILLE, abricots,,,,,,,,,
2011-06-24,12495.0,11986.0,17373.0,0.0,0.0,0.0,0.0,"['taboulé', 'Filet de poisson sauce Dieppoise', 'Batonnière de légumes agro', 'St Bricet', 'cerise']",0.0,0.0,0.0,0.0,0.0,0.0,0,1857,1081,0.0,0.0,0.0,0.0,Vendredi,25,Juin,2010-2011,0.0,509.0,4.073629451780712,0,0,0,0.0,0.0,taboulé, Filet de poisson sauce Dieppoise, Batonnière de légumes agro, St Bricet, cerise,,,,,,,,,
2011-06-27,11644.0,10321.0,17373.0,0.0,0.0,0.0,0.0,"['Salade aux dés de gruyère', 'paupiette sauce Agrumes', 'Pâtes', 'Compote stock']",0.0,0.0,0.0,0.0,0.0,0.0,381,1063,2307,0.0,0.0,0.0,0.0,Lundi,26,Juin,2010-2011,0.0,1323.0,11.362074888354517,0,1,0,0.0,1.0,Salade aux dés de gruyère, paupiette sauce Agrumes, Pâtes, Compote stock,,,,,,,,,,
2011-06-28,11264.0,9769.0,17373.0,0.0,0.0,0.0,0.0,"['Betteraves stock', 'Rôti de boeuf foid', 'ketchup', 'Haricots beurre et plats', 'st paulin', 'fraise']",0.0,0.0,0.0,0.0,0.0,0.0,381,1063,2307,0.0,0.0,0.0,0.0,Mardi,26,Juin,2010-2011,0.0,1495.0,13.272372159090908,0,1,0,0.0,1.0,Betteraves stock, Rôti de boeuf foid, ketchup, Haricots beurre et plats, st paulin, fraise,,,,,,,,
2011-06-30,11942.0,10328.0,17373.0,21.0,4.0,0.0,0.0,"['crêpe au fromage', 'Filet de lieu', 'sauce b blanc', 'epinards a la creme', 'Chèvre', 'nectarine']",0.0,0.0,0.0,0.0,0.0,0.0,381,1063,2307,0.0,0.0,0.0,0.0,Jeudi,26,Juin,2010-2011,0.0,1614.0,13.515324066320549,0,0,0,0.0,1.0,crêpe au fromage, Filet de lieu, sauce b blanc, epinards a la creme, Chèvre, nectarine,,,,,,,,
2011-07-01,12465.0,11240.0,17373.0,21.0,4.0,0.0,0.0,"['Tomates en salade', 'Pilon de poulet froid (apéro)', 'Chips', 'Champanet', 'cerise']",0.0,0.0,0.0,0.0,0.0,0.0,381,1063,2307,0.0,0.0,0.0,0.0,Vendredi,26,Juillet,2010-2011,0.0,1225.0,9.827517047733654,0,1,0,0.0,1.0,Tomates en salade, Pilon de poulet froid (apéro), Chips, Champanet, cerise,,,,,,,,,
2011-09-05,10399.0,9427.0,17660.0,0.0,0.0,0.0,0.0,"['Melon', 'Lasagnes', 'Salade verte', 'Ile flottante']",0.0,0.0,0.0,0.0,0.0,0.0,0,524,44,0.0,0.0,0.0,0.0,Lundi,36,Septembre,2011-2012,0.0,972.0,9.347052601211654,0,1,0,1.0,0.0,Melon, Lasagnes, Salade verte, Ile flottante,,,,,,,,,,
2011-09-06,11720.0,11799.0,17660.0,0.0,0.0,0.0,0.0,"['radis / beurre', 'filet de poulet au jus', 'petits pois', 'riz au lait']",0.0,0.0,0.0,0.0,0.0,0.0,0,524,44,0.0,0.0,0.0,0.0,Mardi,36,Septembre,2011-2012,0.0,-79.0,-0.674061433447099,0,1,0,1.0,0.0,radis / beurre, filet de poulet au jus, petits pois, riz au lait,,,,,,,,,,
2011-09-08,12022.0,12089.0,17660.0,0.0,0.0,0.0,0.0,"['Pizza au fromage', 'Rôti de boeuf', 'sauce poivre', 'haricots verts', 'Camembert', 'raisins']",0.0,0.0,0.0,0.0,0.0,0.0,0,524,44,0.0,0.0,1.0,0.0,Jeudi,36,Septembre,2011-2012,0.0,-67.0,-0.5573115954084179,0,1,0,1.0,0.0,Pizza au fromage, Rôti de boeuf, sauce poivre, haricots verts, Camembert, raisins,,,,,,,,
2011-09-09,12117.0,12323.0,17660.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'parmentier de poisson', 'salade verte', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,0,524,44,0.0,0.0,0.0,0.0,Vendredi,36,Septembre,2011-2012,0.0,-206.0,-1.7000907815465875,0,0,1,1.0,0.0,Carottes râpées bio, parmentier de poisson, salade verte, Yaourt aro,,,,,,,,,,
2011-09-12,11949.0,11695.0,17660.0,0.0,0.0,0.0,0.0,"['salade de lentilles bio?? (lentilles, tomates, maïs)', 'Cordon bleu', 'haricots beurre et plats agro', 'St Paulin', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,0,442,267,0.0,0.0,0.0,0.0,Lundi,37,Septembre,2011-2012,0.0,254.0,2.1257008954724244,1,1,0,0.0,0.0,salade de lentilles bio?? (lentilles, tomates, maïs), Cordon bleu, haricots beurre et plats agro, St Paulin, Poire,,,,,,,
2011-09-13,12240.0,12226.0,17660.0,0.0,0.0,0.0,0.0,"['Salade au surimi', 'Pâtes', 'bolognaise', 'fromage rapee', 'yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,442,267,0.0,0.0,0.0,0.0,Mardi,37,Septembre,2011-2012,0.0,14.0,0.1143790849673202,0,1,0,0.0,0.0,Salade au surimi, Pâtes, bolognaise, fromage rapee, yaourt bio,,,,,,,,,
2011-09-15,12420.0,12181.0,17660.0,0.0,0.0,0.0,0.0,"['Pastèque', 'Rôti de porc', 'Rôti de dinde', 'courgette tomate', 'Edam', 'tarte aux pommes']",0.0,0.0,0.0,0.0,0.0,0.0,0,442,267,0.0,0.0,0.0,0.0,Jeudi,37,Septembre,2011-2012,0.0,239.0,1.924315619967794,1,1,0,0.0,0.0,Pastèque, Rôti de porc, Rôti de dinde, courgette tomate, Edam, tarte aux pommes,,,,,,,,
2011-09-16,12413.0,12550.0,17660.0,0.0,0.0,0.0,0.0,"['Concombres', 'sauce crème comexo', 'filet de poisson frais', 'sce crustacés', 'Pommes rissolées', 'Crème choco']",0.0,0.0,0.0,0.0,0.0,0.0,0,442,267,0.0,0.0,0.0,0.0,Vendredi,37,Septembre,2011-2012,0.0,-137.0,-1.103681624103762,0,0,0,0.0,0.0,Concombres, sauce crème comexo, filet de poisson frais, sce crustacés, Pommes rissolées, Crème choco,,,,,,,,
2011-09-19,12316.0,11603.0,17660.0,0.0,0.0,0.0,0.0,"['tarte au fromage', 'sauté de dinde aux raisins', 'Carottes 5/1', 'ananas', 'betteraves en des', 'rôti de veau farci', 'jus de veau', 'Pommes noisettes', 'Fromage blanc / abricots secs']",0.0,0.0,0.0,0.0,0.0,0.0,465,1008,0,0.0,0.0,0.0,0.0,Lundi,38,Septembre,2011-2012,0.0,713.0,5.789217278337122,0,1,0,0.0,0.0,tarte au fromage, sauté de dinde aux raisins, Carottes 5/1, ananas, betteraves en des, rôti de veau farci, jus de veau, Pommes noisettes, Fromage blanc / abricots secs,,,,,
2011-09-20,12627.0,12318.0,17660.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,465,1008,0,0.0,0.0,0.0,0.0,Mardi,38,Septembre,2011-2012,0.0,309.0,2.447137087194108,0,0,0,0.0,0.0,,,,,,,,,,,,,,
2011-09-22,12597.0,12179.0,17660.0,0.0,0.0,0.0,0.0,"['Tomates rondelles/ fêta', 'Pilon poulet confit', 'lentilles maison', 'Flan caramel']",0.0,0.0,0.0,0.0,0.0,0.0,465,1008,0,0.0,0.0,0.0,0.0,Jeudi,38,Septembre,2011-2012,0.0,418.0,3.3182503770739067,0,1,0,0.0,0.0,Tomates rondelles/ fêta, Pilon poulet confit, lentilles maison, Flan caramel,,,,,,,,,,
2011-09-23,12848.0,12512.0,17660.0,0.0,0.0,0.0,0.0,"['Salade de pâtes', 'filet de poisson frais beurre blanc', 'batonnet de légumes agro', 'Chèvre', 'raisin']",0.0,0.0,0.0,0.0,0.0,0.0,465,1008,0,0.0,0.0,0.0,0.0,Vendredi,38,Septembre,2011-2012,0.0,336.0,2.61519302615193,0,0,0,0.0,0.0,Salade de pâtes, filet de poisson frais beurre blanc, batonnet de légumes agro, Chèvre, raisin,,,,,,,,,
2011-09-26,12302.0,11742.0,17660.0,0.0,0.0,0.0,0.0,"['Rillettes de thon/citron', 'parmentier de boeuf', 'salade verte', 'Crème vanille']",0.0,0.0,0.0,0.0,0.0,0.0,931,1319,0,0.0,0.0,0.0,0.0,Lundi,39,Septembre,2011-2012,0.0,560.0,4.552105348723785,0,1,0,0.0,0.0,Rillettes de thon/citron, parmentier de boeuf, salade verte, Crème vanille,,,,,,,,,,
2011-09-29,12909.0,12323.0,17660.0,0.0,0.0,0.0,0.0,"['Crêpe fromage', 'Sauté de porc Forestiere', 'brocolis ( beurre ail)', 'Tomme bio', 'banane']",0.0,0.0,0.0,0.0,0.0,0.0,931,1319,0,0.0,0.0,0.0,1.0,Jeudi,39,Septembre,2011-2012,0.0,586.0,4.539468587806956,1,1,0,0.0,0.0,Crêpe fromage, Sauté de porc Forestiere, brocolis ( beurre ail), Tomme bio, banane,,,,,,,,,
2011-09-30,12885.0,12640.0,17660.0,0.0,0.0,0.0,0.0,"['carottes râpées bio', 'poisson pané/citron', 'Riz / ratatouille', 'Champanet', 'Pomme reinette']",0.0,0.0,0.0,0.0,0.0,0.0,931,1319,0,0.0,0.0,0.0,0.0,Vendredi,39,Septembre,2011-2012,0.0,245.0,1.9014357780364768,0,0,0,0.0,0.0,carottes râpées bio, poisson pané/citron, Riz / ratatouille, Champanet, Pomme reinette,,,,,,,,,
2011-10-03,12292.0,11776.0,17660.0,0.0,0.0,0.0,0.0,"['Pâté de foie bio', 'pâté de volaille', 'Cornichons', 'haché de volaille +Ketchup', 'lentilles maison', 'Cantal', 'raisin']",0.0,0.0,0.0,0.0,0.0,0.0,310,1481,44,0.0,0.0,0.0,0.0,Lundi,40,Octobre,2011-2012,0.0,516.0,4.197852261633583,0,1,0,0.0,0.0,Pâté de foie bio, pâté de volaille, Cornichons, haché de volaille +Ketchup, lentilles maison, Cantal, raisin,,,,,,,
2011-10-04,12668.0,12399.0,17660.0,0.0,0.0,0.0,0.0,"['choux blanc rape bio', 'mimolette en des', 'emincé de boeuf Strogonoff', 'Pommes noisettes', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,310,1481,44,0.0,0.0,0.0,0.0,Mardi,40,Octobre,2011-2012,0.0,269.0,2.1234606883485947,0,1,0,0.0,0.0,choux blanc rape bio, mimolette en des, emincé de boeuf Strogonoff, Pommes noisettes, Poire,,,,,,,,,
2011-10-06,12849.0,12471.0,17660.0,0.0,0.0,0.0,0.0,"['salade carnaval', 'mais ( tomates, concombres)', 'omelette', 'Epinards', 'Edam', 'Semoule au lait?']",0.0,0.0,0.0,0.0,0.0,0.0,310,1481,44,0.0,0.0,0.0,0.0,Jeudi,40,Octobre,2011-2012,0.0,378.0,2.9418631800140087,0,0,0,0.0,0.0,salade carnaval, mais ( tomates, concombres), omelette, Epinards, Edam, Semoule au lait?,,,,,,,
2011-10-07,12857.0,12618.0,17660.0,0.0,0.0,0.0,0.0,"['Céleri rémoulade/maison', 'Poisson meunière', 'Mousseline potiron', 'fge blanc / spéculoos']",0.0,0.0,0.0,0.0,0.0,0.0,310,1481,44,0.0,0.0,0.0,0.0,Vendredi,40,Octobre,2011-2012,0.0,239.0,1.858909543439372,0,0,0,0.0,0.0,Céleri rémoulade/maison, Poisson meunière, Mousseline potiron, fge blanc / spéculoos,,,,,,,,,,
2011-10-10,12584.0,12080.0,17660.0,21.200000000000003,2.0,0.0,0.0,"['salade de riz agro', 'saucisses de Francfort', 'chipo de volaille', 'h beurre h plats', 'camenbert', 'pomme']",0.0,0.0,0.0,0.0,0.0,0.0,310,1433,267,0.0,0.0,0.0,0.0,Lundi,41,Octobre,2011-2012,0.0,504.0,4.005085823267642,1,1,0,0.0,0.0,salade de riz agro, saucisses de Francfort, chipo de volaille, h beurre h plats, camenbert, pomme,,,,,,,,
2011-10-13,12706.0,12330.0,17660.0,0.0,0.0,0.0,0.0,"['choux rouges rapees bio', 'des de pommes', 'boulettes de boeuf', 'semoule aux raisins', 'yaourts aromatises']",0.0,0.0,0.0,0.0,0.0,0.0,310,1433,267,0.0,0.0,0.0,1.0,Jeudi,41,Octobre,2011-2012,0.0,376.0,2.959231858964269,0,1,0,0.0,0.0,choux rouges rapees bio, des de pommes, boulettes de boeuf, semoule aux raisins, yaourts aromatises,,,,,,,,,
2011-10-14,13082.0,12734.0,17660.0,0.0,0.0,0.0,0.0,"['quinoa', 'tomate concombre', 'Filet de lieu auce du Perray', 'palets de légumes', 'tome blanche', 'Kiwi']",0.0,0.0,0.0,0.0,0.0,0.0,310,1433,267,0.0,0.0,0.0,0.0,Vendredi,41,Octobre,2011-2012,0.0,348.0,2.66014370891301,0,0,0,0.0,0.0,quinoa, tomate concombre, Filet de lieu auce du Perray, palets de légumes, tome blanche, Kiwi,,,,,,,,
2011-10-17,12421.0,11796.0,17660.0,0.0,0.0,0.0,0.0,"['salade pommes de terre et sardines', 'galettes', 'Salade verte', 'yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,2405,0,0.0,0.0,0.0,0.0,Lundi,42,Octobre,2011-2012,0.0,625.0,5.031800982207551,0,0,0,0.0,0.0,salade pommes de terre et sardines, galettes, Salade verte, yaourt bio,,,,,,,,,,
2011-10-18,12671.0,12286.0,17660.0,0.0,0.0,0.0,0.0,"['Mâche/demi-oeuf', ""Poulet d'Ancenis au jus"", 'Choux fleurs agro', 'Lait ribot', ""P'tit Lu""]",0.0,0.0,0.0,0.0,0.0,0.0,0,2405,0,0.0,0.0,0.0,0.0,Mardi,42,Octobre,2011-2012,0.0,385.0,3.038434219872149,0,1,0,0.0,0.0,Mâche/demi-oeuf, Poulet dAncenis au jus, Choux fleurs agro, Lait ribot, Ptit Lu,,,,,,,,,
2011-10-20,12738.0,12261.0,17660.0,0.0,0.0,0.0,0.0,"['betteraves rapées bio', 'jambon fumée', 'jambon de poulet', 'Mogette de VENDEE maison', 'Curé nantais', 'Poire', 'Pomme bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,2405,0,0.0,0.0,0.0,0.0,Jeudi,42,Octobre,2011-2012,0.0,477.0,3.7447008949599625,1,1,0,0.0,0.0,betteraves rapées bio, jambon fumée, jambon de poulet, Mogette de VENDEE maison, Curé nantais, Poire, Pomme bio,,,,,,,
2011-10-21,13078.0,12561.0,17660.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', 'poisson beurre blanc', 'Carottes surgelées', 'Tomme bio', 'Poire']",0.0,0.0,0.0,0.0,0.0,1.0,0,2405,0,0.0,0.0,0.0,1.0,Vendredi,42,Octobre,2011-2012,0.0,517.0,3.953203853800275,0,0,0,0.0,0.0,Crêpe au fromage, poisson beurre blanc, Carottes surgelées, Tomme bio, Poire,,,,,,,,,
2011-11-03,12843.0,12262.0,17660.0,0.0,0.0,0.0,0.0,"['Potage légumes', 'Lasagnes', 'salade verte', 'Gervais maxi fraise']",0.0,0.0,0.0,0.0,1.0,0.0,0,2107,0,0.0,0.0,0.0,0.0,Jeudi,44,Novembre,2011-2012,0.0,581.0,4.523865140543487,0,1,0,0.0,0.0,Potage légumes, Lasagnes, salade verte, Gervais maxi fraise,,,,,,,,,,
2011-11-04,13143.0,12714.0,17660.0,0.0,0.0,0.0,0.0,"['Salade de riz maison (riz, mais, tomate)', 'Poisson pané/citron', 'courgette à la tomate', 'Gouda', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,0,2107,0,0.0,0.0,0.0,0.0,Vendredi,44,Novembre,2011-2012,0.0,429.0,3.264094955489614,0,0,0,0.0,0.0,Salade de riz maison (riz, mais, tomate), Poisson pané/citron, courgette à la tomate, Gouda, Ananas,,,,,,,
2011-11-07,12596.0,12060.0,17660.0,13.5,3.0,0.0,0.0,"['Rillettes de  thon', 'Hachis parmentier', 'Salade verte', 'Yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,665,3713,0,0.0,0.0,0.0,0.0,Lundi,45,Novembre,2011-2012,0.0,536.0,4.25531914893617,0,1,0,0.0,0.0,Rillettes de  thon, Hachis parmentier, Salade verte, Yaourt bio,,,,,,,,,,
