date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,Entrée,Plat,Accompagnement,Fromage,Dessert,Entrée Food Type,Plat Food Type,Accompagnement Food Type,Fromage Food Type,Dessert Food Type,Entrée_Bio,Plat_Bio,Accompagnement_Bio,Fromage_Bio,Dessert_Bio
2011-04-05,12546.0,12280.0,17373.0,0.0,0.0,0.0,0.0,"['Salade au surimi', 'cuisse de poulet confit', 'Petits pois', 'St Bricet', 'riz au lait maison']",0.0,0.0,0.0,0.0,0.0,0.0,267,933,62,0.0,0.0,0.0,0.0,Mardi,14,Avril,2010-2011,0.0,266.0,2.1201976725649607,0,1,0,0.0,0.0,['Salade au surimi'],['cuisse de poulet confit'],['Petits pois'],['St Bricet'],['riz au lait maison'],['Poissons'],['Volaille'],['Legumineuse autre'],['Fromage'],['Riz'],0,0,0,0,0
2011-04-07,12419.0,11997.0,17373.0,0.0,0.0,0.0,0.0,"['Choux rouges bio au gruyère', 'Couscous boulettes de boeuf', 'semoule', 'legumes', 'banane']",0.0,0.0,0.0,0.0,0.0,0.0,267,933,62,0.0,0.0,1.0,0.0,Jeudi,14,Avril,2010-2011,0.0,422.0,3.398019164183912,0,1,0,0.0,0.0,['Choux rouges bio au gruyère'],['Couscous boulettes de boeuf'],"['semoule', 'legumes']",,['banane'],['type chou'],['Boeuf'],"['Blé Seigle', 'legumes autres']",,['Banane'],1,0,0,0,0
2011-04-08,12706.0,12232.0,17373.0,0.0,0.0,0.0,0.0,"['blé maïs tomate', 'filet de poisson meunière', 'Brocolis', 'Gouda', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,267,933,62,0.0,0.0,0.0,0.0,Vendredi,14,Avril,2010-2011,0.0,474.0,3.7305210136943177,0,0,0,0.0,0.0,['blé maïs tomate'],['filet de poisson meunière'],['Brocolis'],['Gouda'],['Ananas'],['Blé Seigle'],['Poissons'],['legumes autres'],['Fromage'],['fruits autre'],0,0,0,0,0
2011-04-11,12383.0,11819.0,17373.0,0.0,0.0,0.0,0.0,"['Concombres', 'Cordon bleu', 'Choux fleurs agro', 'Port salut', 'compote', 'Biscuit du Blavet sans DLUO']",0.0,0.0,0.0,0.0,0.0,0.0,0,1686,0,0.0,0.0,0.0,0.0,Lundi,15,Avril,2010-2011,0.0,564.0,4.554631349430671,1,1,0,0.0,0.0,['Concombres'],['Cordon bleu'],['Choux fleurs agro'],['Port salut'],"['compote', 'Biscuit du Blavet sans DLUO']",['legumes autres'],['Volaille'],['type chou'],['Fromage'],"['fruits autre', 'Sucre blanc']",0,0,0,0,0
2011-04-12,12649.0,12334.0,17373.0,39.7,3.0,0.0,0.0,"['Crêpe au fromage', 'Sauté de veau Marengo', 'Haricots verts', 'Chèvre', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,0,1686,0,0.0,0.0,0.0,0.0,Mardi,15,Avril,2010-2011,0.0,315.0,2.490315439955728,0,1,0,0.0,0.0,['Chèvre'],"['Crêpe au fromage', 'Sauté de veau Marengo']",['Haricots verts'],,['Orange'],['Fromage'],"['Blé Seigle', 'Boeuf']",['legumes autres'],,['agrumes'],0,0,0,0,0
2011-04-14,12951.0,12242.0,17373.0,0.0,0.0,0.0,0.0,"['Mâche demi-oeuf', 'dinde', 'Rôti de porc au jus', 'haricots blanc à la tomate', 'Tomme bio', 'Kiwi']",0.0,0.0,0.0,0.0,0.0,0.0,0,1686,0,0.0,0.0,0.0,0.0,Jeudi,15,Avril,2010-2011,0.0,709.0,5.474480735078372,1,1,0,0.0,0.0,['Mâche demi-oeuf'],"['dinde', 'Rôti de porc au jus']",['haricots blanc à la tomate'],['Tomme bio'],['Kiwi'],['oeufs'],"['Volaille', 'Porc']",['Legumineuse autre'],['Fromage'],['fruits autre'],0,0,0,1,0
2011-04-15,12975.0,12565.0,17373.0,0.0,0.0,0.0,0.0,"['Gaspacho', 'fiet de lieu sauce Normande', 'pomme de terre rissolée', 'yaourt brassé bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,1686,0,0.0,0.0,0.0,0.0,Vendredi,15,Avril,2010-2011,0.0,410.0,3.159922928709056,0,0,0,0.0,0.0,['Gaspacho'],['fiet de lieu sauce Normande'],['pomme de terre rissolée'],['yaourt brassé bio'],,['legumes autres'],['Poissons'],['pomme de terre'],['Lait'],,0,0,0,1,0
2011-04-18,12451.0,11699.0,17373.0,0.0,0.0,0.0,0.0,"['salade verte aux dés de gruyère', 'Choucroute Collet ( saucisse)', 'Choucroute de dinde ( saucisse)', 'Pomme']",0.0,0.0,0.0,0.0,0.0,0.0,148,1563,495,0.0,0.0,0.0,0.0,Lundi,16,Avril,2010-2011,0.0,752.0,6.039675528070035,1,1,0,0.0,0.0,"['salade verte aux dés de gruyère', 'Choucroute Collet ( saucisse)']",['Choucroute de dinde ( saucisse)'],,,['Pomme'],"['legumes autres', 'type chou']",['Volaille'],,,['fruits autre'],0,0,0,0,0
2011-04-19,12821.0,12543.0,17373.0,0.0,0.0,0.0,0.0,"['Bettraves râpées ""maison""', 'Omelette', 'ratatouille maison', 'Edam', 'semoule au lait maison']",0.0,0.0,0.0,0.0,0.0,0.0,148,1563,495,0.0,0.0,0.0,1.0,Mardi,16,Avril,2010-2011,0.0,278.0,2.1683176039310506,0,0,0,0.0,0.0,['Bettraves râpées maison'],['Omelette'],['ratatouille maison'],['Edam'],['semoule au lait maison'],['legumes racines'],['oeufs'],['legumes autres'],['Fromage'],['Blé Seigle'],0,0,0,0,0
2011-04-21,12885.0,12320.0,17373.0,0.0,0.0,0.0,0.0,"['salade de tomatesmaison', 'steak haché', 'Frites', 'Suisses aro']",0.0,0.0,0.0,0.0,0.0,0.0,148,1563,495,0.0,0.0,0.0,0.0,Jeudi,16,Avril,2010-2011,0.0,565.0,4.384943733022895,0,1,0,0.0,0.0,['salade de tomatesmaison'],['steak haché'],['Frites'],['Suisses aro'],,['Tomates'],['Boeuf'],['pomme de terre'],['Fromage'],,0,0,0,0,0
2011-04-22,13006.0,12249.0,17373.0,0.0,0.0,0.0,0.0,"['salade des Iles (Carottes, surimi, ananas)', 'poisson sauce  des caraïbes', 'Riz antillais', 'Chèvretine', 'Flan noix de coco', 'Menu des Caraïbes']",0.0,0.0,0.0,0.0,0.0,1.0,148,1563,495,0.0,0.0,1.0,0.0,Vendredi,16,Avril,2010-2011,0.0,757.0,5.820390588958942,0,0,0,0.0,0.0,"['salade des Iles (Carottes', 'surimi', 'Menu des Caraïbes']",,"['ananas)', 'Riz antillais']",['Chèvretine'],['Flan noix de coco'],"['legumes racines', 'Poissons', 'legumes autres']",,"['fruits autre', 'Riz']",['Fromage'],['Noix de coco'],0,0,0,0,0
2011-05-09,12429.0,11773.0,17373.0,0.0,0.0,0.0,0.0,"['Melon', 'lasagne de boeuf', 'salade', 'Crème vanille']",0.0,0.0,1.0,1.0,0.0,0.0,0,2212,855,0.0,0.0,0.0,0.0,Lundi,19,Mai,2010-2011,0.0,656.0,5.277978920267117,0,1,0,0.0,0.0,"['Melon', 'salade']",['lasagne de boeuf'],,,['Crème vanille'],"['fruits autre', 'legumes autres']",['Blé Seigle'],,,['Lait'],0,0,0,0,0
2011-05-10,12878.0,12425.0,17373.0,0.0,0.0,0.0,0.0,"['Concombres', 'Poisson  meunière  ou saumon pane', 'Brocolis au beurre', 'Pain perdu', 'Lait bio']",0.0,0.0,0.0,0.0,1.0,0.0,0,2212,855,0.0,0.0,0.0,0.0,Mardi,19,Mai,2010-2011,0.0,453.0,3.5176269607081845,0,0,0,0.0,0.0,['Concombres'],,['Brocolis au beurre'],['Lait bio'],['Pain perdu'],['legumes autres'],,['legumes autres'],['Lait'],['Sucre blanc'],0,0,0,1,0
2011-05-12,12770.0,12336.0,17373.0,0.0,0.0,0.0,0.0,"['salade de blé bio (blé, tomate, maïs)', 'Rôti de porc au jus', 'haricots beurre et plats agro', 'St Paulin', 'Fraises au sucre']",0.0,0.0,0.0,0.0,0.0,0.0,0,2212,855,0.0,0.0,0.0,0.0,Jeudi,19,Mai,2010-2011,0.0,434.0,3.398590446358653,1,1,0,0.0,0.0,"['salade de blé bio (blé', 'tomate', 'maïs)']",['Rôti de porc au jus'],['haricots beurre et plats agro'],['St Paulin'],['Fraises au sucre'],"['Blé Seigle', 'Tomates', 'Mais']",['Porc'],['legumes autres'],['Fromage'],['Bais et Raisins'],1,0,0,0,0
2011-05-13,12923.0,12115.0,17373.0,0.0,0.0,0.0,0.0,"['Repas indien', 'Samossa de légumes', 'Dhal aux lentilles et volaille', 'Lassi :', 'Yaourt bio', 'framboise']",0.0,0.0,0.0,0.0,0.0,0.0,0,2212,855,0.0,0.0,0.0,0.0,Vendredi,19,Mai,2010-2011,0.0,808.0,6.252418169155769,0,1,0,0.0,0.0,"['Repas indien', 'Samossa de légumes', 'Lassi :']",['Dhal aux lentilles et volaille'],,['Yaourt bio'],['framboise'],"['legumes autres', 'legumes autres', 'Lait']",['Volaille'],,['Lait'],['Bais et Raisins'],0,0,0,1,0
2011-05-16,12497.0,11557.0,17373.0,0.0,0.0,1.0,0.0,"['Salade de pommes de terre (PdT, tomates des , oeuf)', 'Poisson pané/citron', 'Bâtonnière de légumes', 'Crème de gruyère', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,0,3003,595,0.0,0.0,0.0,0.0,Lundi,20,Mai,2010-2011,0.0,940.0,7.521805233255981,0,0,0,0.0,0.0,"['Salade de pommes de terre (PdT', 'tomates des', 'oeuf)']","['Poisson pané/citron', 'Crème de gruyère']",['Bâtonnière de légumes'],,['Ananas'],"['pomme de terre', 'Tomates', 'oeufs']","['Poissons', 'Fromage']",['legumes autres'],,['fruits autre'],0,0,0,0,0
2011-05-17,12691.0,12298.0,17373.0,0.0,0.0,0.0,0.0,"['Choux blancs mimolette', 'Sauté de dinde à la dijonnaise', 'Pâtes', 'Cocktail de fruits']",0.0,0.0,0.0,0.0,0.0,0.0,0,3003,595,0.0,0.0,0.0,0.0,Mardi,20,Mai,2010-2011,0.0,393.0,3.096682688519423,0,1,0,0.0,0.0,['Choux blancs mimolette'],['Sauté de dinde à la dijonnaise'],['Pâtes'],,['Cocktail de fruits'],['type chou'],['Volaille'],['Blé Seigle'],,['fruits autre'],0,0,0,0,0
2011-05-19,12670.0,12197.0,17373.0,0.0,0.0,0.0,0.0,"['Pizza', 'Rôti de boeuf', 'Ketchup', 'petits pois', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,0,3003,595,0.0,0.0,0.0,0.0,Jeudi,20,Mai,2010-2011,0.0,473.0,3.733228097868982,0,1,0,0.0,0.0,,"['Pizza', 'Rôti de boeuf']","['Ketchup', 'petits pois']",,['Banane'],,"['Fromage', 'Boeuf']","['Tomates', 'legumes autres']",,['Banane'],0,0,0,0,0
2011-05-20,12862.0,12296.0,17373.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Omelette', 'gratin de p de terr maison', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,0,3003,595,0.0,0.0,0.0,0.0,Vendredi,20,Mai,2010-2011,0.0,566.0,4.400559788524335,0,0,0,0.0,0.0,['Carottes râpées bio'],['Omelette'],['gratin de p de terr maison'],['Yaourt aro'],,['legumes racines'],['oeufs'],['pomme de terre'],['Lait'],,1,0,0,0,0
2011-05-23,12421.0,11565.0,17373.0,0.0,0.0,0.0,0.0,"['salade au surimi', 'Chili corn carne', 'Riz', 'Yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,2179,0,0.0,0.0,0.0,0.0,Lundi,21,Mai,2010-2011,0.0,856.0,6.891554625231463,0,1,0,0.0,0.0,['salade au surimi'],['Chili corn carne'],['Riz'],['Yaourt bio'],,['Poissons'],['Maïs'],['Riz'],['Lait'],,0,0,0,1,0
2011-05-24,12811.0,12203.0,17373.0,0.0,0.0,0.0,0.0,"['Salade de pâtes aux tomates confites', 'Pilons de poulet confit', 'Haricots  verts', 'Gouda', 'Kiwi']",0.0,0.0,0.0,0.0,0.0,0.0,0,2179,0,0.0,0.0,0.0,0.0,Mardi,21,Mai,2010-2011,0.0,608.0,4.74592147373351,0,1,0,0.0,0.0,['Salade de pâtes aux tomates confites'],['Pilons de poulet confit'],,['Gouda'],['Kiwi'],['Blé Seigle'],['Volaille'],,['Fromage'],['fruits autre'],0,0,0,0,0
2011-05-26,12935.0,12155.0,17373.0,0.0,0.0,0.0,0.0,"['Melon', 'Jambon fumé/bl de dinde', 'Epinards', 'Beignet aux pommes', 'lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,2179,0,0.0,0.0,0.0,0.0,Jeudi,21,Mai,2010-2011,0.0,780.0,6.030150753768845,1,1,0,0.0,0.0,"['Melon', 'Jambon fumé/bl de dinde']",,['Epinards'],['lait bio'],['Beignet aux pommes'],"['fruits autre', 'Volaille']",,['legumes autres'],['Lait'],['fruits autre'],0,0,0,1,0
2011-05-27,12936.0,12199.0,17373.0,0.0,0.0,0.0,0.0,"['betteraves en des', 'poisson frais/sc crustace', 'Pommes rissolées', 'Tomme bio', 'Fraises au sucre']",0.0,0.0,0.0,0.0,0.0,0.0,0,2179,0,0.0,0.0,0.0,0.0,Vendredi,21,Mai,2010-2011,0.0,737.0,5.697278911564626,0,0,0,0.0,0.0,['betteraves en des'],['poisson frais/sc crustace'],['Pommes rissolées'],['Tomme bio'],['Fraises au sucre'],['legumes racines'],['Poissons'],['fruits autre'],['Fromage'],['Bais et Raisins'],0,0,0,1,0
2011-05-30,12420.0,11698.0,17373.0,0.0,0.0,0.0,0.0,"['Salade de riz au thon agro', 'cordon bleu de volaille', 'haricots beurre', 'st Nectaire', 'ananas']",0.0,0.0,0.0,0.0,0.0,0.0,127,1015,57,0.0,0.0,0.0,0.0,Lundi,22,Mai,2010-2011,0.0,722.0,5.813204508856683,1,1,0,0.0,0.0,['Salade de riz au thon agro'],['cordon bleu de volaille'],['haricots beurre'],['st Nectaire'],['ananas'],['Riz'],['Volaille'],['legumes autres'],['Fromage'],['fruits autre'],0,0,0,0,0
2011-06-01,12041.0,9839.0,17373.0,0.0,0.0,0.0,0.0,"['ECOLE', 'crepes fromage', 'lieu', 'marmite du perray', 'Carottes en surgelees', 'Tomme blanche', 'fraises']",0.0,1.0,0.0,0.0,0.0,0.0,127,1015,57,0.0,0.0,0.0,0.0,Mercredi,22,Juin,2010-2011,0.0,2202.0,18.28751764803588,0,0,0,0.0,0.0,['ECOLE'],"['crepes fromage', 'lieu', 'marmite du perray']",['Carottes en surgelees'],['Tomme blanche'],['fraises'],['legumes autres'],"['Fromage', 'Poissons', 'Poissons']",['legumes racines'],['Fromage'],['Bais et Raisins'],0,0,0,0,0
2011-06-06,12213.0,11172.0,17373.0,0.0,0.0,0.0,0.0,"['melon', 'Sauté de porc', 'sauté de dinde', 'Wok de légumes croquant', 'Grillé aux abricots', 'lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,317,2323,1266,0.0,0.0,0.0,0.0,Lundi,23,Juin,2010-2011,0.0,1041.0,8.52370424957013,1,1,0,0.0,0.0,['melon'],"['Sauté de porc', 'sauté de dinde']",['Wok de légumes croquant'],['lait bio'],['Grillé aux abricots'],['fruits autre'],"['Porc', 'Volaille']",['legumes autres'],['Lait'],['fruits autre'],0,0,0,1,0
2011-06-07,12434.0,11851.0,17373.0,0.0,0.0,0.0,0.0,"['salade de tomates', 'Courgette farcie', 'Riz', 'crème anglaise']",0.0,0.0,0.0,0.0,0.0,0.0,317,2323,1266,0.0,0.0,0.0,0.0,Mardi,23,Juin,2010-2011,0.0,583.0,4.688756635032974,0,1,0,0.0,0.0,['salade de tomates'],['Courgette farcie'],['Riz'],,['crème anglaise'],['Tomates'],['legumes autres'],['Riz'],,['Lait'],0,0,0,0,0
2011-06-09,12260.0,11641.0,17373.0,0.0,0.0,0.0,0.0,"[""Clafoutis de l'été (Pizza Clot)"", 'filet de poulet', 'Petits pois cuisinés', 'Camembert', 'cerise']",0.0,0.0,0.0,0.0,0.0,0.0,317,2323,1266,0.0,0.0,0.0,0.0,Jeudi,23,Juin,2010-2011,0.0,619.0,5.048939641109299,0,1,0,0.0,0.0,,"['Clafoutis de lété (Pizza Clot)', 'filet de poulet']",['Petits pois cuisinés'],['Camembert'],['cerise'],,"['Fruts autre', 'Volaille']",['legumes autres'],['Fromage'],['Bais et Raisins'],0,0,0,0,0
2011-06-10,12650.0,11474.0,17373.0,0.0,0.0,0.0,0.0,"['carottes râpées', 'filet de lieu aux petits légumes', 'pommes vapeur', 'Tome bio', 'nectarine']",0.0,0.0,0.0,0.0,0.0,0.0,317,2323,1266,0.0,0.0,0.0,0.0,Vendredi,23,Juin,2010-2011,0.0,1176.0,9.296442687747035,0,0,0,0.0,0.0,['carottes râpées'],['filet de lieu aux petits légumes'],['pommes vapeur'],['Tome bio'],['nectarine'],['legumes racines'],['Poissons'],['fruits autre'],['Fromage'],['fruits autre'],0,0,0,1,0
2011-06-14,12597.0,12142.0,17373.0,0.0,0.0,0.0,0.0,"['Pizza', 'Poisson pané', 'Brocolis', 'salade de fruits']",0.0,0.0,1.0,0.0,0.0,0.0,0,1964,2088,0.0,0.0,0.0,0.0,Mardi,24,Juin,2010-2011,0.0,455.0,3.611971104231166,0,0,0,0.0,0.0,,"['Pizza', 'Poisson pané']",['Brocolis'],,['salade de fruits'],,"['Fromage', 'Poissons']",['legumes autres'],,['fruits autre'],0,0,0,0,0
2011-06-16,12360.0,11698.0,17373.0,0.0,0.0,0.0,0.0,"['Gaspacho', 'Blanquette de veau', 'pomme de terre rissolées', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,0,1964,2088,0.0,0.0,0.0,0.0,Jeudi,24,Juin,2010-2011,0.0,662.0,5.355987055016182,0,1,0,0.0,0.0,['Gaspacho'],['Blanquette de veau'],['pomme de terre rissolées'],['Yaourt aro'],,['legumes autres'],['Veau'],['pomme de terre'],['Lait'],,0,0,0,0,0
2011-06-17,12459.0,11936.0,17373.0,0.0,0.0,0.0,0.0,"['radis / beurre', 'Omelette', 'salsifis/ carottes creme', 'Eclair', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,1964,2088,0.0,0.0,0.0,0.0,Vendredi,24,Juin,2010-2011,0.0,523.0,4.197768681274581,0,0,0,0.0,0.0,['radis / beurre'],['Omelette'],['salsifis/ carottes creme'],['Lait bio'],['Eclair'],['legumes racines'],['oeufs'],['legumes racines'],['Lait'],['Sucre blanc'],0,0,0,1,0
2011-06-20,11801.0,10880.0,17373.0,0.0,0.0,0.0,0.0,"['Melon', 'Raviolis', 'fromage blanc+', 'dattes']",0.0,0.0,0.0,0.0,0.0,0.0,0,1857,1081,0.0,0.0,0.0,0.0,Lundi,25,Juin,2010-2011,0.0,921.0,7.804423353953055,0,1,0,0.0,0.0,['Melon'],['Raviolis'],,,,['fruits autre'],['Blé Seigle'],,,,0,0,0,0,0
2011-06-21,11861.0,11181.0,17373.0,0.0,0.0,0.0,0.0,"['Concombres A LA CREME', 'Poulet rôti', 'Frites', 'Flan caramel']",0.0,0.0,0.0,0.0,0.0,0.0,0,1857,1081,0.0,0.0,0.0,0.0,Mardi,25,Juin,2010-2011,0.0,680.0,5.733074782901948,0,1,0,0.0,0.0,['Concombres A LA CREME'],['Poulet rôti'],['Frites'],,['Flan caramel'],['legumes autres'],['Volaille'],['pomme de terre'],,['Lait'],0,0,0,0,0
2011-06-23,12249.0,11461.0,17373.0,0.0,0.0,0.0,0.0,"['Tarte au fromage', 'Rôti de porc au jus', 'Rôti de dinde au jus', 'RATATOUILLE', 'abricots']",0.0,0.0,0.0,0.0,0.0,0.0,0,1857,1081,0.0,0.0,1.0,0.0,Jeudi,25,Juin,2010-2011,0.0,788.0,6.4331782186300925,1,1,0,0.0,0.0,,"['Tarte au fromage', 'Rôti de porc au jus', 'Rôti de dinde au jus']",,,['abricots'],,"['Fromage', 'Porc', 'Volaille']",,,['fruits autre'],0,0,0,0,0
2011-06-24,12495.0,11986.0,17373.0,0.0,0.0,0.0,0.0,"['taboulé', 'Filet de poisson sauce Dieppoise', 'Batonnière de légumes agro', 'St Bricet', 'cerise']",0.0,0.0,0.0,0.0,0.0,0.0,0,1857,1081,0.0,0.0,0.0,0.0,Vendredi,25,Juin,2010-2011,0.0,509.0,4.073629451780712,0,0,0,0.0,0.0,['taboulé'],['Filet de poisson sauce Dieppoise'],['Batonnière de légumes agro'],['St Bricet'],['cerise'],['legumes autres'],['Poissons'],['legumes autres'],['Fromage'],['Bais et Raisins'],0,0,0,0,0
2011-06-27,11644.0,10321.0,17373.0,0.0,0.0,0.0,0.0,"['Salade aux dés de gruyère', 'paupiette sauce Agrumes', 'Pâtes', 'Compote stock']",0.0,0.0,0.0,0.0,0.0,0.0,381,1063,2307,0.0,0.0,0.0,0.0,Lundi,26,Juin,2010-2011,0.0,1323.0,11.362074888354517,0,1,0,0.0,1.0,['Salade aux dés de gruyère'],['paupiette sauce Agrumes'],['Pâtes'],,['Compote stock'],['Fromage'],['Porc'],['Blé Seigle'],,['fruits autre'],0,0,0,0,0
2011-06-28,11264.0,9769.0,17373.0,0.0,0.0,0.0,0.0,"['Betteraves stock', 'Rôti de boeuf foid', 'ketchup', 'Haricots beurre et plats', 'st paulin', 'fraise']",0.0,0.0,0.0,0.0,0.0,0.0,381,1063,2307,0.0,0.0,0.0,0.0,Mardi,26,Juin,2010-2011,0.0,1495.0,13.272372159090908,0,1,0,0.0,1.0,['Betteraves stock'],['Rôti de boeuf foid'],"['ketchup', 'Haricots beurre et plats']",['st paulin'],['fraise'],['legumes racines'],['Boeuf'],"['Tomates', 'Legumineuse autre']",['Fromage'],['fruits autre'],0,0,0,0,0
2011-06-30,11942.0,10328.0,17373.0,21.0,4.0,0.0,0.0,"['crêpe au fromage', 'Filet de lieu', 'sauce b blanc', 'epinards a la creme', 'Chèvre', 'nectarine']",0.0,0.0,0.0,0.0,0.0,0.0,381,1063,2307,0.0,0.0,0.0,0.0,Jeudi,26,Juin,2010-2011,0.0,1614.0,13.515324066320549,0,0,0,0.0,1.0,"['crêpe au fromage', 'Chèvre']",['Filet de lieu'],"['sauce b blanc', 'epinards a la creme']",,['nectarine'],"['Fromage', 'Fromage']",['Poissons'],"['Lait', 'legumes autres']",,['fruits autre'],0,0,0,0,0
2011-07-01,12465.0,11240.0,17373.0,21.0,4.0,0.0,0.0,"['Tomates en salade', 'Pilon de poulet froid (apéro)', 'Chips', 'Champanet', 'cerise']",0.0,0.0,0.0,0.0,0.0,0.0,381,1063,2307,0.0,0.0,0.0,0.0,Vendredi,26,Juillet,2010-2011,0.0,1225.0,9.827517047733654,0,1,0,0.0,1.0,"['Tomates en salade', 'Pilon de poulet froid (apéro)']",,['Chips'],['Champanet'],['cerise'],"['Tomates', 'Volaille']",,['Pomme de terre'],['Fromage'],['Bais et Raisins'],0,0,0,0,0
2011-09-05,10399.0,9427.0,17660.0,0.0,0.0,0.0,0.0,"['Melon', 'Lasagnes', 'Salade verte', 'Ile flottante']",0.0,0.0,0.0,0.0,0.0,0.0,0,524,44,0.0,0.0,0.0,0.0,Lundi,36,Septembre,2011-2012,0.0,972.0,9.347052601211654,0,1,0,1.0,0.0,"['Melon', 'Salade verte']",['Lasagnes'],,,['Ile flottante'],"['fruits autre', 'legumes autres']",['Blé Seigle'],,,['Lait'],0,0,0,0,0
2011-09-06,11720.0,11799.0,17660.0,0.0,0.0,0.0,0.0,"['radis / beurre', 'filet de poulet au jus', 'petits pois', 'riz au lait']",0.0,0.0,0.0,0.0,0.0,0.0,0,524,44,0.0,0.0,0.0,0.0,Mardi,36,Septembre,2011-2012,0.0,-79.0,-0.674061433447099,0,1,0,1.0,0.0,['radis / beurre'],['filet de poulet au jus'],['petits pois'],,['riz au lait'],['legumes racines'],['Volaille'],['legumes autres'],,['Lait'],0,0,0,0,0
2011-09-08,12022.0,12089.0,17660.0,0.0,0.0,0.0,0.0,"['Pizza au fromage', 'Rôti de boeuf', 'sauce poivre', 'haricots verts', 'Camembert', 'raisins']",0.0,0.0,0.0,0.0,0.0,0.0,0,524,44,0.0,0.0,1.0,0.0,Jeudi,36,Septembre,2011-2012,0.0,-67.0,-0.5573115954084179,0,1,0,1.0,0.0,,"['Pizza au fromage', 'Rôti de boeuf']","['sauce poivre', 'haricots verts']",['Camembert'],['raisins'],,"['Blé Seigle', 'Boeuf']","['legumes autres', 'legumes autres']",['Fromage'],['Bais et Raisins'],0,0,0,0,0
2011-09-09,12117.0,12323.0,17660.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'parmentier de poisson', 'salade verte', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,0,524,44,0.0,0.0,0.0,0.0,Vendredi,36,Septembre,2011-2012,0.0,-206.0,-1.7000907815465875,0,0,1,1.0,0.0,"['Carottes râpées bio', 'salade verte']",['parmentier de poisson'],,['Yaourt aro'],,"['legumes racines', 'legumes autres']",['Poissons'],,['Lait'],,1,0,0,0,0
2011-09-12,11949.0,11695.0,17660.0,0.0,0.0,0.0,0.0,"['salade de lentilles bio?? (lentilles, tomates, maïs)', 'Cordon bleu', 'haricots beurre et plats agro', 'St Paulin', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,0,442,267,0.0,0.0,0.0,0.0,Lundi,37,Septembre,2011-2012,0.0,254.0,2.1257008954724244,1,1,0,0.0,0.0,"['salade de lentilles bio?? (lentilles', 'tomates', 'maïs)']",['Cordon bleu'],['haricots beurre et plats agro'],['St Paulin'],['Poire'],"['Legumineuse autre', 'Tomates', 'Mais']",['Volaille'],['legumes autres'],['Fromage'],['fruits autre'],1,0,0,0,0
2011-09-13,12240.0,12226.0,17660.0,0.0,0.0,0.0,0.0,"['Salade au surimi', 'Pâtes', 'bolognaise', 'fromage rapee', 'yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,442,267,0.0,0.0,0.0,0.0,Mardi,37,Septembre,2011-2012,0.0,14.0,0.1143790849673202,0,1,0,0.0,0.0,['Salade au surimi'],['bolognaise'],['Pâtes'],"['fromage rapee', 'yaourt bio']",,['Poissons'],['Boeuf'],['Blé Seigle'],"['Fromage', 'Lait']",,0,0,0,1,0
2011-09-15,12420.0,12181.0,17660.0,0.0,0.0,0.0,0.0,"['Pastèque', 'Rôti de porc', 'Rôti de dinde', 'courgette tomate', 'Edam', 'tarte aux pommes']",0.0,0.0,0.0,0.0,0.0,0.0,0,442,267,0.0,0.0,0.0,0.0,Jeudi,37,Septembre,2011-2012,0.0,239.0,1.924315619967794,1,1,0,0.0,0.0,['Pastèque'],"['Rôti de porc', 'Rôti de dinde']",['courgette tomate'],['Edam'],['tarte aux pommes'],['agrumes'],"['Porc', 'Volaille']",['legumes autres'],['Fromage'],['fruits autre'],0,0,0,0,0
2011-09-16,12413.0,12550.0,17660.0,0.0,0.0,0.0,0.0,"['Concombres', 'sauce crème comexo', 'filet de poisson frais', 'sce crustacés', 'Pommes rissolées', 'Crème choco']",0.0,0.0,0.0,0.0,0.0,0.0,0,442,267,0.0,0.0,0.0,0.0,Vendredi,37,Septembre,2011-2012,0.0,-137.0,-1.103681624103762,0,0,0,0.0,0.0,['Concombres'],['filet de poisson frais'],"['sauce crème comexo', 'sce crustacés', 'Pommes rissolées']",,['Crème choco'],['legumes autres'],['Poissons'],"['Lait', 'Crustacés', 'fruits autre']",,['Lait'],0,0,0,0,0
